37
1,0,1
2,0,1
3,0,1
0,1,1
2,1,1
3,1,1
24,1,1
27,1,1
0,2,1
1,2,1
3,2,1
27,2,1
28,2,1
0,3,1
1,3,1
2,3,1
4,3,1
5,3,1
28,3,1
3,4,1
5,4,1
6,4,1
29,4,1
3,5,1
4,5,1
6,5,1
7,5,1
29,5,1
4,6,1
5,6,1
7,6,1
8,6,1
5,7,1
6,7,1
8,7,1
9,7,1
10,7,1
6,8,1
7,8,1
9,8,1
7,9,1
8,9,1
10,9,1
11,9,1
12,9,1
7,10,1
9,10,1
11,10,1
12,10,1
9,11,1
10,11,1
12,11,1
26,11,1
9,12,1
10,12,1
11,12,1
25,12,1
26,12,1
14,13,1
15,13,1
16,13,1
25,13,1
13,14,1
15,14,1
16,14,1
25,14,1
13,15,1
14,15,1
16,15,1
17,15,1
13,16,1
14,16,1
15,16,1
17,16,1
15,17,1
16,17,1
18,17,1
19,17,1
17,18,1
19,18,1
20,18,1
17,19,1
18,19,1
20,19,1
18,20,1
19,20,1
21,20,1
22,20,1
23,20,1
30,20,1
20,21,1
22,21,1
23,21,1
30,21,1
35,21,1
20,22,1
21,22,1
23,22,1
35,22,1
20,23,1
21,23,1
22,23,1
33,23,1
1,24,1
27,24,1
28,24,1
29,24,1
12,25,1
13,25,1
14,25,1
26,25,1
29,25,1
11,26,1
12,26,1
25,26,1
28,26,1
29,26,1
1,27,1
2,27,1
24,27,1
28,27,1
29,27,1
2,28,1
3,28,1
24,28,1
26,28,1
27,28,1
29,28,1
4,29,1
5,29,1
24,29,1
25,29,1
26,29,1
27,29,1
28,29,1
20,30,1
21,30,1
33,30,1
34,30,1
35,30,1
32,31,1
34,31,1
36,31,1
31,32,1
33,32,1
34,32,1
36,32,1
23,33,1
30,33,1
32,33,1
34,33,1
35,33,1
36,33,1
30,34,1
31,34,1
32,34,1
33,34,1
35,34,1
36,34,1
21,35,1
22,35,1
30,35,1
33,35,1
34,35,1
31,36,1
32,36,1
33,36,1
34,36,1
23
1,0,1
2,0,1
15,0,1
0,1,1
2,1,1
3,1,1
15,1,1
18,1,1
0,2,1
1,2,1
3,2,1
4,2,1
18,2,1
19,2,1
1,3,1
2,3,1
4,3,1
5,3,1
19,3,1
2,4,1
3,4,1
5,4,1
6,4,1
20,4,1
3,5,1
4,5,1
6,5,1
7,5,1
20,5,1
4,6,1
5,6,1
7,6,1
8,6,1
20,6,1
5,7,1
6,7,1
8,7,1
9,7,1
20,7,1
6,8,1
7,8,1
9,8,1
17,8,1
7,9,1
8,9,1
10,9,1
16,9,1
17,9,1
9,10,1
11,10,1
12,10,1
16,10,1
10,11,1
12,11,1
13,11,1
14,11,1
21,11,1
10,12,1
11,12,1
13,12,1
14,12,1
21,12,1
22,12,1
11,13,1
12,13,1
14,13,1
21,13,1
22,13,1
11,14,1
12,14,1
13,14,1
0,15,1
1,15,1
18,15,1
19,15,1
9,16,1
10,16,1
17,16,1
8,17,1
9,17,1
16,17,1
1,18,1
2,18,1
15,18,1
19,18,1
2,19,1
3,19,1
15,19,1
18,19,1
20,19,1
4,20,1
5,20,1
6,20,1
7,20,1
19,20,1
11,21,1
12,21,1
13,21,1
22,21,1
12,22,1
13,22,1
21,22,1
25
1,0,1
19,0,1
22,0,1
0,1,1
19,1,1
22,1,1
3,2,1
22,2,1
23,2,1
2,3,1
4,3,1
23,3,1
3,4,1
5,4,1
23,4,1
24,4,1
4,5,1
6,5,1
7,5,1
24,5,1
5,6,1
7,6,1
8,6,1
24,6,1
5,7,1
6,7,1
8,7,1
9,7,1
10,7,1
24,7,1
6,8,1
7,8,1
9,8,1
10,8,1
7,9,1
8,9,1
10,9,1
7,10,1
8,10,1
9,10,1
11,10,1
21,10,1
10,11,1
20,11,1
21,11,1
13,12,1
14,12,1
15,12,1
20,12,1
12,13,1
14,13,1
15,13,1
12,14,1
13,14,1
15,14,1
12,15,1
13,15,1
14,15,1
16,15,1
17,15,1
18,15,1
15,16,1
17,16,1
18,16,1
15,17,1
16,17,1
18,17,1
15,18,1
16,18,1
17,18,1
0,19,1
1,19,1
22,19,1
11,20,1
12,20,1
21,20,1
10,21,1
11,21,1
20,21,1
0,22,1
1,22,1
2,22,1
19,22,1
23,22,1
2,23,1
3,23,1
4,23,1
22,23,1
4,24,1
5,24,1
6,24,1
7,24,1
24
1,0,1
18,0,1
21,0,1
0,1,1
2,1,1
18,1,1
21,1,1
1,2,1
21,2,1
22,2,1
4,3,1
22,3,1
23,3,1
3,4,1
5,4,1
6,4,1
23,4,1
4,5,1
6,5,1
7,5,1
23,5,1
4,6,1
5,6,1
7,6,1
8,6,1
23,6,1
5,7,1
6,7,1
8,7,1
9,7,1
6,8,1
7,8,1
9,8,1
10,8,1
7,9,1
8,9,1
10,9,1
8,10,1
9,10,1
11,10,1
20,10,1
10,11,1
12,11,1
19,11,1
20,11,1
11,12,1
19,12,1
20,12,1
14,13,1
15,13,1
16,13,1
19,13,1
13,14,1
15,14,1
16,14,1
17,14,1
13,15,1
14,15,1
16,15,1
17,15,1
13,16,1
14,16,1
15,16,1
17,16,1
14,17,1
15,17,1
16,17,1
0,18,1
1,18,1
21,18,1
11,19,1
12,19,1
13,19,1
20,19,1
10,20,1
11,20,1
12,20,1
19,20,1
0,21,1
1,21,1
2,21,1
18,21,1
22,21,1
2,22,1
3,22,1
21,22,1
3,23,1
4,23,1
5,23,1
6,23,1
23
1,0,1
2,0,1
20,0,1
0,1,1
2,1,1
20,1,1
0,2,1
1,2,1
3,2,1
4,2,1
19,2,1
20,2,1
2,3,1
4,3,1
19,3,1
2,4,1
3,4,1
5,4,1
18,4,1
4,5,1
6,5,1
7,5,1
18,5,1
5,6,1
7,6,1
8,6,1
18,6,1
5,7,1
6,7,1
8,7,1
9,7,1
10,7,1
18,7,1
6,8,1
7,8,1
9,8,1
10,8,1
7,9,1
8,9,1
10,9,1
7,10,1
8,10,1
9,10,1
11,10,1
21,10,1
22,10,1
10,11,1
21,11,1
22,11,1
13,12,1
14,12,1
15,12,1
22,12,1
12,13,1
14,13,1
15,13,1
12,14,1
13,14,1
15,14,1
16,14,1
17,14,1
12,15,1
13,15,1
14,15,1
16,15,1
17,15,1
14,16,1
15,16,1
17,16,1
14,17,1
15,17,1
16,17,1
4,18,1
5,18,1
6,18,1
7,18,1
2,19,1
3,19,1
20,19,1
0,20,1
1,20,1
2,20,1
19,20,1
10,21,1
11,21,1
22,21,1
10,22,1
11,22,1
12,22,1
21,22,1
24
1,0,1
2,0,1
21,0,1
0,1,1
2,1,1
21,1,1
0,2,1
1,2,1
3,2,1
4,2,1
20,2,1
21,2,1
2,3,1
4,3,1
20,3,1
2,4,1
3,4,1
5,4,1
19,4,1
4,5,1
6,5,1
7,5,1
19,5,1
5,6,1
7,6,1
19,6,1
5,7,1
6,7,1
8,7,1
9,7,1
19,7,1
7,8,1
9,8,1
10,8,1
11,8,1
7,9,1
8,9,1
10,9,1
11,9,1
8,10,1
9,10,1
11,10,1
8,11,1
9,11,1
10,11,1
12,11,1
22,11,1
23,11,1
11,12,1
22,12,1
23,12,1
14,13,1
15,13,1
16,13,1
23,13,1
13,14,1
15,14,1
16,14,1
13,15,1
14,15,1
16,15,1
17,15,1
18,15,1
13,16,1
14,16,1
15,16,1
17,16,1
18,16,1
15,17,1
16,17,1
18,17,1
15,18,1
16,18,1
17,18,1
4,19,1
5,19,1
6,19,1
7,19,1
2,20,1
3,20,1
21,20,1
0,21,1
1,21,1
2,21,1
20,21,1
11,22,1
12,22,1
23,22,1
11,23,1
12,23,1
13,23,1
22,23,1
26
1,0,1
2,0,1
3,0,1
0,1,1
2,1,1
3,1,1
18,1,1
21,1,1
0,2,1
1,2,1
3,2,1
4,2,1
5,2,1
18,2,1
21,2,1
0,3,1
1,3,1
2,3,1
4,3,1
5,3,1
22,3,1
2,4,1
3,4,1
